Order ID,Order Date, Unit Cost, Unit Price,Order Qty,Channel,Promotion Name,Product Name,Product Sub Category,Product Category,State,Zone
5671,6/9/2013, 5.27 , 12.66 ,12,Store,No Discount,Kekule DVD 55DVD Storage Binder M56 Black,Movie DVD,"Music, Movies and Audio Books",Delta,South South
5672,10/4/2014, 20.72 , 249.99 ,8,Store,Convention Promotion,WWI Wireless Transmitter and Bluetooth Headphones X250 White,Bluetooth Headphones,Audio,Kogi,North Central
5673,3/24/2013, 4.71 , 37.95 ,10,Store,No Discount,NT Bluetooth Active Headphones E202 Red,Bluetooth Headphones,Audio,Zamfara,North West
5674,3/10/2012, 12.59 , 26.99 ,10,Store,No Discount,Kekule KSU-less key system M38 White,Home & Office Phones,Cell phones,Rivers,South South
5677,11/24/2013, 9.70 , 159.00 ,13,Store,Winners Promotion,"Proseware Color Ink Jet Fax, Copier, Phone M250 Black","Printers, Scanners & Fax",Computers,Edo,South South
5680,9/9/2012, 148.06 , 290.00 ,8,Online,Convention Promotion,A. Datum Super-zoom Digital Camera X300 Grey,Digital Cameras,Cameras and camcorders ,Nasarawa,North Central
5681,10/7/2012, 255.66 , 290.00 ,13,Store,Winners Promotion,The Phone Company Pen Touch Screen Phones M320 Grey,Touch Screen Phones ,Cell phones,Ebonyi,South East
5682,7/31/2014, 59.60 , 190.00 ,12,Store,Adventist Promotion,Proseware Office Jet Wireless All-in-One Inkjet Printer M600 White,"Printers, Scanners & Fax",Computers,Kaduna,North West
5684,9/15/2013, 43.41 , 229.00 ,10,Store,No Discount,Proseware Projector 480p LCD12 Black,Projectors & Screens,Computers,Akwa Ibom,South South
5686,1/28/2013, 133.60 , 299.23 ,24,Reseller,New Year Promotion,Kekule 8GB Clock & Radio MP3 Player X850 Blue,MP4&MP3,Audio,Ogun,South West
5688,4/28/2012, 1.32 , 19.90 ,5,Store,No Discount,Kekule Battery charger - bike E200 Black,Computers Accessories,Computers,Kaduna,North West
5689,9/10/2012, 19.57 , 24.99 ,4,Store,Convention Promotion,Kekule Mini Battery Charger Kit E320 Black,Cameras & Camcorders Accessories,Cameras and camcorders ,Kano,North West
5690,4/2/2014, 370.54 , 499.00 ,10,Reseller,No Discount,Proseware Projector 480p DLP12 White,Projectors & Screens,Computers,Delta,South South
5691,9/10/2014, 58.57 , 78.00 ,20,Online,No Discount,Proseware Ink Jet Fax Machine E100 Black,"Printers, Scanners & Fax",Computers,Kwara,North Central
5694,1/9/2013, 3.57 , 4.06 ,360,Store,Hammartan Promotion,Kekule Original K1m Li-Ion Standard Battery E170 Black,Cell phones Accessories,Cell phones,Jigawa,North West
5697,4/20/2014, 2.12 , 23.90 ,20,Online,No Discount,Kekule Digital camera accessory kit M200 White,Computers Accessories,Computers,Ebonyi,South East
5698,10/18/2013, 111.80 , 188.00 ,13,Store,Winners Promotion,"Fabrikam Social Videographer 1"" 25mm E400 Blue",Camcorders,Cameras and camcorders ,Kaduna,North West
5699,11/29/2013, 31.55 , 36.99 ,8,Online,Convention Promotion,Kekule Multi-Use Terminal Cable E308 White,Cameras & Camcorders Accessories,Cameras and camcorders ,Nasarawa,North Central
5700,1/23/2012, 34.42 , 49.96 ,4,Store,Deeper Promotion,Kekule Carrying Case E312 Pink,Cameras & Camcorders Accessories,Cameras and camcorders ,Ebonyi,South East
5702,1/12/2013, 23.44 , 77.99 ,9,Online,Hammartan Promotion,Kekule Genuine Leather Grip Belt E322 Black,Cameras & Camcorders Accessories,Cameras and camcorders ,Kwara,North Central
5705,3/29/2014, 188.07 , 389.00 ,10,Store,No Discount,The Phone Company PDA Handheld 4.7 inch L650 Black,Smart phones & PDAs ,Cell phones,Cross River,South South
5707,9/9/2013, 108.07 , 208.00 ,20,Reseller,No Discount,The Phone Company Smart phones 160x160 M26 Gold,Smart phones & PDAs ,Cell phones,Delta,South South
5708,12/21/2011, 102.19 , 129.00 ,9,Store,Deeper Promotion,Proseware Ink Jet Wireless All-In-One Printer M400 White,"Printers, Scanners & Fax",Computers,Kaduna,North West
5709,2/22/2012, 47.17 , 190.00 ,8,Reseller,Deeper Promotion,Kekule Screen 100in E010 Silver,Projectors & Screens,Computers,Delta,South South
5710,2/2/2013, 1.74 , 25.00 ,9,Online,Hammartan Promotion,Kekule USB Cable M250 Black,Cameras & Camcorders Accessories,Cameras and camcorders ,Kwara,North Central
5714,2/22/2014, 19.84 , 39.90 ,18,Store,Hammartan Promotion,Kekule Dual USB Power Adapter - power adapter E300 Grey,Computers Accessories,Computers,Kebbi,North West
5715,3/18/2012, 22.78 , 24.99 ,5,Store,No Discount,Kekule Mini Battery Charger Kit E320 Silver,Cameras & Camcorders Accessories,Cameras and camcorders ,Borno,North East
5716,5/28/2012, 111.53 , 259.99 ,10,Catalog,No Discount,Kekule DVD 14-Inch Player Portable L100 White,Movie DVD,"Music, Movies and Audio Books",Ebonyi,South East
5718,6/6/2013, 14.30 , 28.99 ,12,Store,Adventist Promotion,Kekule Hybrid system M60 Grey,Home & Office Phones,Cell phones,Borno,North East
5720,7/3/2014, 60.69 , 368.00 ,6,Store,No Discount,The Phone Company PDA GPS Phone 4.7 inch L950 Black,Smart phones & PDAs ,Cell phones,Oyo,South West
5722,1/26/2013, 42.13 , 229.00 ,9,Store,Hammartan Promotion,Kekule Projector 480p M480 Silver,Projectors & Screens,Computers,Katsina,North West
5723,2/13/2013, 43.19 , 186.90 ,9,Store,Deeper Promotion,A. Datum Bridge Digital Camera M300 Grey,Digital Cameras,Cameras and camcorders ,Akwa Ibom,South South
5724,7/17/2012, 8.35 , 12.99 ,5,Store,No Discount,Kekule Dual Handset Cordless Phone System E20 Grey,Home & Office Phones,Cell phones,Edo,South South
5725,5/26/2013, 50.77 , 196.90 ,10,Store,No Discount,A. Datum SLR-like Digital Camera M400 Orange,Digital Cameras,Cameras and camcorders ,Adamawa,North East
5726,8/13/2013, 472.39 , 480.00 ,12,Store,Adventist Promotion,Kekule Home Theater System 4.1 Channel M1420 Black,Home Theater System,TV and Video,Delta,South South
5727,3/28/2012, 163.85 , 188.00 ,10,Store,No Discount,A. Datum All in One Digital Camera M200 Pink,Digital Cameras,Cameras and camcorders ,Ebonyi,South East
5728,4/19/2012, 10.72 , 49.96 ,5,Store,No Discount,Kekule Carrying Case E312 Blue,Cameras & Camcorders Accessories,Cameras and camcorders ,Edo,South South
5730,6/12/2012, 163.74 , 299.00 ,12,Reseller,No Discount,The Phone Company PDA Phone 3.5 inches M320 White,Smart phones & PDAs ,Cell phones,Kwara,North Central
5731,4/11/2013, 9.38 , 42.99 ,10,Reseller,No Discount,Kekule Centrex Phone System L10 Black,Home & Office Phones,Cell phones,Delta,South South
5732,8/12/2014, 26.27 , 42.99 ,6,Store,Adventist Promotion,Kekule Centrex Phone System L10 White,Home & Office Phones,Cell phones,Akwa Ibom,South South
5733,12/28/2011, 131.34 , 369.00 ,48,Store,Convention Promotion,Simpson Desktop PC1.80 ED180 Silver,Desktops,Computers,Ogun,South West
5734,12/12/2011, 51.22 , 259.00 ,4,Store,Convention Promotion,SV Car Video TFT6.2W E6281 Brown,Car Video,TV and Video,Jigawa,North West
5736,5/20/2012, 64.40 , 109.00 ,5,Store,No Discount,Proseware Screen 80in E1010 Black,Projectors & Screens,Computers,Zamfara,North West
5737,10/13/2012, 8.62 , 39.99 ,8,Store,Convention Promotion,Kekule Electronic Private Automatic Branch Exchange M90 White,Home & Office Phones,Cell phones,Enugu,South East
5738,5/25/2014, 10.38 , 39.90 ,20,Store,No Discount,Kekule Dual USB Power Adapter - power adapter E300 Grey,Computers Accessories,Computers,Ebonyi,South East
5740,3/29/2014, 105.43 , 758.00 ,10,Store,No Discount,Simpson Laptop15.4W M1548 Black,Laptops,Computers,Anambra,South East
5741,5/17/2012, 19.71 , 23.90 ,10,Store,No Discount,Kekule Digital camera accessory kit M200 Black,Computers Accessories,Computers,Kwara,North Central
5742,7/1/2012, 86.30 , 208.00 ,12,Store,No Discount,The Phone Company Smart phones 160x160 M26 Black,Smart phones & PDAs ,Cell phones,Akwa Ibom,South South
5743,10/20/2012, 62.74 , 299.90 ,6,Reseller,Xmas Holiday Promotion,Litware Home Theater System 2.1 Channel E212 Brown,Home Theater System,TV and Video,Kwara,North Central
5744,5/4/2013, 67.27 , 169.00 ,10,Store,No Discount,Proseware Ink Jet All in one M300 Grey,"Printers, Scanners & Fax",Computers,Ebonyi,South East
5745,4/12/2013, 24.26 , 179.00 ,10,Catalog,No Discount,Simpson LCD19W M100 White,Monitors,Computers,Ebonyi,South East
5747,10/10/2013, 202.39 , 199.00 ,26,Online,Winners Promotion,Kekule Home Theater System 2.1 Channel E1220 White,Home Theater System,TV and Video,Ebonyi,South East
5748,2/8/2012, 114.02 , 673.00 ,9,Store,Deeper Promotion,Kekule SLR Camera X144 Gold,Digital SLR Cameras,Cameras and camcorders ,Ebonyi,South East
5749,6/10/2012, 26.71 , 59.00 ,5,Store,No Discount,Proseware CRT17 E104 Black,Monitors,Computers,Edo,South South
5750,10/26/2012, 37.61 , 159.00 ,13,Store,Winners Promotion,"Proseware Color Ink Jet Fax, Copier, Phone M250 Black","Printers, Scanners & Fax",Computers,Edo,South South
5751,10/22/2014, 48.62 , 180.00 ,26,Store,Xmas Holiday Promotion,Fabrikam Social Videographer 1'' 25mm E400 Grey,Camcorders,Cameras and camcorders ,Kaduna,North West
5756,4/8/2014, 257.53 , 329.00 ,10,Store,No Discount,Kekule Home Theater System 4.1 Channel M1410 White,Home Theater System,TV and Video,Cross River,South South
5757,2/27/2013, 35.89 , 50.00 ,9,Store,Deeper Promotion,Kekule Bluetooth Notebook Mouse E70 Silver,Computers Accessories,Computers,Akwa Ibom,South South
5758,2/7/2014, 58.75 , 121.00 ,9,Store,Deeper Promotion,Proseware Scan Jet Digital Flat Bed Scanner M300 White,"Printers, Scanners & Fax",Computers,Zamfara,North West
5761,4/20/2014, 107.22 , 188.00 ,12,Reseller,Easter Promotion,A. Datum All in One Digital Camera M200 Green,Digital Cameras,Cameras and camcorders ,Kwara,North Central
5762,11/9/2013, 240.02 , 330.00 ,13,Store,Winners Promotion,The Phone Company PDA Phone 3.7 inches M340 Black,Smart phones & PDAs ,Cell phones,Akwa Ibom,South South
5764,1/6/2013, 20.14 , 28.99 ,18,Online,Deeper Promotion,Kekule Hybrid system M60 White,Home & Office Phones,Cell phones,Ebonyi,South East
5767,9/8/2012, 809.64 , 999.00 ,10,Store,No Discount,WWI Projector 720p DLP56 White,Projectors & Screens,Computers,Ebonyi,South East
5768,11/18/2012, 5.74 , 17.99 ,8,Reseller,Convention Promotion,SV DVD 48 DVD Storage Binder M50 Silver,Movie DVD,"Music, Movies and Audio Books",Ogun,South West
5769,11/3/2012, 350.30 , 600.00 ,13,Store,Winners Promotion,Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 White,Camcorders,Cameras and camcorders ,Ebonyi,South East
5771,4/6/2013, 1.25 , 12.95 ,10,Store,No Discount,Kekule Rechargeable Battery E100 White,Computers Accessories,Computers,Ekiti,South West
5772,6/12/2013, 5.60 , 12.66 ,12,Store,No Discount,Kekule DVD 55DVD Storage Binder M56 Red,Movie DVD,"Music, Movies and Audio Books",Katsina,North West
5776,6/3/2013, 259.99 , 312.00 ,10,Store,No Discount,A. Datum SLR Camera M135 Black,Digital SLR Cameras,Cameras and camcorders ,Cross River,South South
5777,4/29/2013, 275.94 , 382.95 ,10,Store,No Discount,Proseware Laptop12 M210 Black,Laptops,Computers,Akwa Ibom,South South
5779,8/9/2014, 513.51 , 699.00 ,10,Store,No Discount,WWI Projector 720p LCD56 White,Projectors & Screens,Computers,Akwa Ibom,South South
5786,6/15/2014, 0.55 , 15.50 ,24,Store,Adventist Promotion,Kekule USB Optical Mouse E200 White,Computers Accessories,Computers,Akwa Ibom,South South
5788,9/1/2014, 212.76 , 380.00 ,12,Reseller,Adventist Promotion,The Phone Company PDA Wifi 4.7-inch L290 Black,Smart phones & PDAs ,Cell phones,Delta,South South
5789,2/16/2013, 112.00 , 326.00 ,9,Store,Deeper Promotion,Proseware Laptop8.9 E089 Black,Laptops,Computers,Delta,South South
5790,8/4/2012, 68.38 , 147.00 ,12,Store,Adventist Promotion,Proseware Photo Smart All-in-One Printer M380 Grey,"Printers, Scanners & Fax",Computers,Jigawa,North West
5792,7/14/2013, 138.38 , 231.00 ,12,Store,Adventist Promotion,A. Datum Full Frame Digital Camera X300 Pink,Digital Cameras,Cameras and camcorders ,Delta,South South
5795,9/11/2013, 75.41 , 230.00 ,10,Store,No Discount,The Phone Company Smart phones 6-LINE SCREEN M21 White,Smart phones & PDAs ,Cell phones,Ebonyi,South East
5796,1/14/2013, 70.26 , 170.00 ,12,Store,New Year Promotion,Fabrikam Social Videographer 1/2'' 3mm E300 Grey,Camcorders,Cameras and camcorders ,Kwara,North Central
5797,12/28/2013, 681.32 , 999.00 ,13,Online,Xmas Holiday Promotion,WWI Projector 720p DLP56 White,Projectors & Screens,Computers,Kwara,North Central
5798,5/14/2012, 212.44 , 255.00 ,10,Store,No Discount,The Phone Company PDA Handheld 3.5 inch M610 Silver,Smart phones & PDAs ,Cell phones,Edo,South South
5799,10/1/2013, 15.96 , 26.99 ,10,Store,No Discount,Kekule KSU-less key system M38 Black,Home & Office Phones,Cell phones,Bauchi,North East
5800,1/28/2012, 6.14 ," 1,000.00 ",12,Store,New Year Promotion,"Fabrikam Trendsetter 1"" 25mm X400 Blue",Camcorders,Cameras and camcorders ,Jigawa,North West
5801,3/2/2014, 40.55 , 368.00 ,9,Store,Deeper Promotion,The Phone Company PDA GPS Phone 4.7 inch L950 Black,Smart phones & PDAs ,Cell phones,Delta,South South
5802,5/6/2012, 56.94 , 169.00 ,10,Store,No Discount,Proseware Ink Jet All in one M300 Grey,"Printers, Scanners & Fax",Computers,Edo,South South
5804,5/6/2014, 159.87 , 312.00 ,20,Reseller,No Discount,A. Datum SLR Camera M139 Gold,Digital SLR Cameras,Cameras and camcorders ,Delta,South South
5805,5/17/2014, 231.58 , 258.00 ,10,Reseller,No Discount,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Grey,Touch Screen Phones ,Cell phones,Delta,South South
5807,10/16/2013, 70.91 , 115.00 ,8,Store,Convention Promotion,WWI Wireless Bluetooth Stereo Headphones M270 Black,Bluetooth Headphones,Audio,Rivers,South South
5808,9/25/2013, 41.31 , 47.44 ,10,Store,No Discount,Kekule Expandable1-Handset Cordless Phone System M207 White,Home & Office Phones,Cell phones,Osun,South West
5810,1/17/2012, 389.07 , 411.00 ,18,Catalog,Deeper Promotion,Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 Grey,Camcorders,Cameras and camcorders ,Ebonyi,South East
5813,4/11/2014, 324.17 , 500.00 ,10,Store,No Discount,SV Car Video LCD7W M7080 Black,Car Video,TV and Video,Cross River,South South
5814,12/5/2014, 15.42 , 16.99 ,16,Store,Convention Promotion,Kekule 3 Handset Cordless Phone System E30 Grey,Home & Office Phones,Cell phones,Imo,South East
5815,9/27/2013, 233.33 , 399.00 ,10,Store,No Discount,Kekule Home Theater System 5.1 Channel M1530 Silver,Home Theater System,TV and Video,Zamfara,North West
5816,9/21/2013, 22.35 , 27.90 ,10,Store,No Discount,Kekule Connectivity Starter Kit Smart Buy M680 Grey,Computers Accessories,Computers,Osun,South West
5818,1/5/2014, 25.16 , 120.00 ,26,Online,Xmas Holiday Promotion,WWI Wireless Bluetooth Stereo Headphones M170 Silver,Bluetooth Headphones,Audio,Kwara,North Central
5819,4/20/2012, 68.49 , 301.00 ,10,Store,No Discount,The Phone Company Sharp Touch Screen Phones M910 Grey,Touch Screen Phones ,Cell phones,Ebonyi,South East
5820,7/20/2013, 42.43 , 41.73 ,12,Online,Adventist Promotion,SV Keyboard E90 Silver,Computers Accessories,Computers,Ebonyi,South East
5821,6/9/2014, 40.18 , 229.00 ,6,Store,Adventist Promotion,Proseware Professional Quality Plain-Paper Fax and Copier X100 White,"Printers, Scanners & Fax",Computers,Akwa Ibom,South South
5822,7/6/2014, 11.83 , 13.00 ,48,Online,Adventist Promotion,Kekule Optical Wheel OEM PS/2 Mouse E60 Grey,Computers Accessories,Computers,Ebonyi,South East
5824,6/25/2012, 164.01 , 299.90 ,18,Store,Adventist Promotion,WWI Desktop PC1.80 E1802 White,Desktops,Computers,Edo,South South
5825,7/2/2012, 149.09 , 188.50 ,12,Store,Adventist Promotion,A. Datum Advanced Digital Camera M300 Black,Digital Cameras,Cameras and camcorders ,Ebonyi,South East
5826,4/4/2013, 22.38 , 42.00 ,10,Reseller,No Discount,Kekule Integrated Business Phone With card L10 Black,Home & Office Phones,Cell phones,Delta,South South
5827,9/13/2014, 13.13 , 38.99 ,20,Online,No Discount,Kekule Private Automatic Branch Exchange M65 Grey,Home & Office Phones,Cell phones,Kwara,North Central
5828,6/15/2014, 62.48 , 186.90 ,30,Online,No Discount,A. Datum Bridge Digital Camera M300 Green,Digital Cameras,Cameras and camcorders ,Nasarawa,North Central
5830,8/26/2013, 1.94 , 229.00 ,12,Store,Adventist Promotion,Proseware Professional Quality Plain-Paper Fax and Copier X100 White,"Printers, Scanners & Fax",Computers,Akwa Ibom,South South
5831,2/25/2012, 137.28 , 281.00 ,12,Store,New Year Promotion,A. Datum Consumer Digital Camera E100 Azure,Digital Cameras,Cameras and camcorders ,Kogi,North Central
5833,4/5/2012, 80.30 , 165.00 ,5,Store,No Discount,A. Datum Ultra Compact Digital Camera M190 Silver,Digital Cameras,Cameras and camcorders ,Borno,North East
5835,6/17/2012, 364.27 , 399.00 ,10,Reseller,No Discount,Kekule Home Theater System 5.1 Channel M1530 Black,Home Theater System,TV and Video,Ogun,South West
5836,11/13/2012, 36.24 , 91.00 ,6,Store,Winners Promotion,Proseware Laser Fax Printer E100 Black,"Printers, Scanners & Fax",Computers,Anambra,South East
5837,10/22/2013, 142.00 , 432.00 ,13,Store,Winners Promotion,Fabrikam Budget Movie-Maker 1/2'' 3mm E300 Black,Camcorders,Cameras and camcorders ,Zamfara,North West
5840,5/9/2012, 108.31 , 136.00 ,10,Store,No Discount,Proseware All-In-One Photo Printer M200 Green,"Printers, Scanners & Fax",Computers,Cross River,South South
5842,4/20/2012, 268.35 , 657.00 ,10,Online,No Discount,Fabrikam SLR Camera X148 Silver Grey,Digital SLR Cameras,Cameras and camcorders ,Ebonyi,South East
5844,4/30/2014, 23.69 , 26.99 ,10,Store,No Discount,Kekule KSU-less key system M38 White,Home & Office Phones,Cell phones,Edo,South South
5845,6/12/2014, 108.04 , 208.00 ,10,Store,No Discount,The Phone Company Smart phones 160x160 M26 White,Smart phones & PDAs ,Cell phones,Jigawa,North West
5846,8/17/2014, 45.80 , 57.88 ,12,Store,Adventist Promotion,SV DVD External DVD Burner M200 Blue,Movie DVD,"Music, Movies and Audio Books",Edo,South South
5847,11/2/2014, 78.50 , 149.95 ,26,Store,Xmas Holiday Promotion,WWI 1GBPulse Smart pen E50 Black,Recording Pen,Audio,Kebbi,North West
5848,9/30/2013, 1.52 , 22.90 ,30,Catalog,No Discount,Kekule ADSL Modem Splitter/Filter X 2 E200 Black,Computers Accessories,Computers,Ebonyi,South East
5849,10/20/2014, 146.95 , 251.00 ,13,Online,Xmas Holiday Promotion,Kekule Screen 106in M060 Black,Projectors & Screens,Computers,Kwara,North Central
5850,10/3/2013, 74.77 , 219.00 ,8,Store,Convention Promotion,Kekule DVD Recorder L230 Grey,Movie DVD,"Music, Movies and Audio Books",Delta,South South
5852,9/7/2012, 216.39 , 699.00 ,16,Online,Convention Promotion,WWI Projector 720p LCD56 Silver,Projectors & Screens,Computers,Nasarawa,North Central
5853,10/19/2012, 187.66 , 499.00 ,13,Store,Winners Promotion,Proseware Projector 480p DLP12 White,Projectors & Screens,Computers,Benue,North Central
5854,11/23/2012, 82.62 , 499.90 ,24,Online,Convention Promotion,Simpson Desktop PC1.80 ED182 Black,Desktops,Computers,Nasarawa,North Central
5856,2/22/2012, 141.27 , 184.50 ,9,Store,Deeper Promotion,A. Datum Consumer Digital Camera M300 Azure,Digital Cameras,Cameras and camcorders ,Anambra,South East
5859,5/8/2014, 110.71 , 382.95 ,10,Store,No Discount,WWI Laptop12 M0120 Black,Laptops,Computers,Delta,South South
5861,7/14/2012, 261.55 ," 1,000.00 ",9,Store,August Promotion,Fabrikam Trendsetter 1'' 25mm X400 White,Camcorders,Cameras and camcorders ,Ogun,South West
5863,7/14/2014, 97.56 , 334.00 ,12,Reseller,Adventist Promotion,Fabrikam SLR Camera M147 Silver,Digital SLR Cameras,Cameras and camcorders ,Delta,South South
5864,10/18/2014, 167.65 , 281.00 ,8,Online,Convention Promotion,A. Datum Consumer Digital Camera E100 Orange,Digital Cameras,Cameras and camcorders ,Nasarawa,North Central
5867,6/19/2012, 244.92 , 267.00 ,12,Store,No Discount,The Phone Company Smart phones Unlocked M300 Gold,Smart phones & PDAs ,Cell phones,Benue,North Central
